Pop_ID,MapData_Species,TimeSeriesData_Species,Species,MapData_Pop_Name,GEO_FEATUR,Lat,Lon,FAZ,MAZ,JAZ,TimeSeriesData_Pop_Name,Pop_Name,MapData_CU_ID,FWA_WATERSHED_CODE
69052,SEL,Sk_Fraser,Sk,SHUSWAP LAKE,Lake,50.8816175,-119.5591186,STh,GStr,STh+GStr,,SHUSWAP LAKE,SEL-09-03,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3397,SEL,Sk_Fraser,Sk,SHUSWAP LAKE MAIN ARM-N-LAKE SHORE,Lake Portion,50.96354302,-119.1716658,STh,GStr,STh+GStr,Shuswap L. - Main Arm north side,SHUSWAP LAKE MAIN ARM-N-LAKE SHORE,SEL-09-03,100-190442-999098-995997-376104-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3398,SEL,Sk_Fraser,Sk,SHUSWAP LAKE MAIN ARM-S-LAKE SHORE,Lake Portion,50.88915262,-119.398513,STh,GStr,STh+GStr,Shuswap L. - Main Arm south side,SHUSWAP LAKE MAIN ARM-S-LAKE SHORE,SEL-09-03,100-190442-999098-995997-172801-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3403,SEL,Sk_Fraser,Sk,SHUSWAP LAKE SALMON ARM-E-LAKE SHORE,Lake Portion,50.89680545,-119.0443437,STh,GStr,STh+GStr,Shuswap L. - Salmon Arm east side,SHUSWAP LAKE SALMON ARM-E-LAKE SHORE,SEL-09-03,100-190442-999098-995997-654165-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7421,SEL,Sk_Fraser,Sk,SHUSWAP LAKE-ANSTEY ARM-LAKE SHORE,Lake Portion,51.042257,-118.962527,STh,GStr,STh+GStr,Shuswap Lake - Anstey Arm,SHUSWAP LAKE-ANSTEY ARM-LAKE SHORE,SEL-09-03,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7424,SEL,Sk_Fraser,Sk,SHUSWAP LAKE-MAIN ARM-LAKE SHORE,Lake Portion,50.935912,-119.322929,STh,GStr,STh+GStr,Shuswap Lake - Main Arm,SHUSWAP LAKE-MAIN ARM-LAKE SHORE,SEL-09-03,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7423,SEL,Sk_Fraser,Sk,SHUSWAP LAKE-SALMON ARM-LAKE SHORE,Lake Portion,50.750165,-119.300278,STh,GStr,STh+GStr,Shuswap Lake - Salmon Arm,SHUSWAP LAKE-SALMON ARM-LAKE SHORE,SEL-09-03,100-190442-999098-995997-947230-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3404,SEL,Sk_Fraser,Sk,SHUSWAP LAKE-SALMON ARM-N-LAKE SHORE,Lake Portion,50.80993146,-119.1058401,STh,GStr,STh+GStr,Shuswap L. - Salmon Arm north side,SHUSWAP LAKE-SALMON ARM-N-LAKE SHORE,SEL-09-03,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3405,SEL,Sk_Fraser,Sk,SHUSWAP LAKE-SALMON ARM-S-LAKE SHORE,Lake Portion,50.7771299,-119.17924,STh,GStr,STh+GStr,Shuswap L. - Salmon Arm south side,SHUSWAP LAKE-SALMON ARM-S-LAKE SHORE,SEL-09-03,100-190442-999098-995997-850033-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7422,SEL,Sk_Fraser,Sk,SHUSWAP LAKE-SEYMOUR ARM-LAKE SHORE,Lake Portion,51.150176,-119.007274,STh,GStr,STh+GStr,Shuswap Lake - Seymour Arm,SHUSWAP LAKE-SEYMOUR ARM-LAKE SHORE,SEL-09-03,100-190442-999098-995997-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46437,CK,Ck_SBC,Ck,SHUSWAP RIVER-LOWER,Stream segment,50.72141906,-119.0468253,STh,GStr,STh+GStr,SHUSWAP RIVER-LOWER,SHUSWAP RIVER-LOWER,CK-15,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46431,CO,Co_Fraser,Co,SHUSWAP RIVER-LOWER,Stream segment,50.72141906,-119.0468253,STh,GStr,STh+GStr,Shuswap R (lwr),SHUSWAP RIVER-LOWER,CO-08,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46429,SEL,Sk_Fraser,Sk,SHUSWAP RIVER-LOWER,Stream segment,50.72141906,-119.0468253,STh,GStr,STh+GStr,Lower Shuswap River,SHUSWAP RIVER-LOWER,SEL-09-03,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46447,CK,Ck_SBC,Ck,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,SHUSWAP RIVER-MIDDLE,SHUSWAP RIVER-MIDDLE,CK-15,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
1720,CO,Co_Fraser,Co,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,Shuswap R (mid),SHUSWAP RIVER-MIDDLE,CO-08,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46441,CO,Co_Fraser,Co,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,,SHUSWAP RIVER-MIDDLE,CO-08,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46439,SEL,Sk_Fraser,Sk,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,Middle Shuswap River,SHUSWAP RIVER-MIDDLE,SEL-09-02,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46440,SEL,Sk_Fraser,Sk,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,Middle Shuswap River,SHUSWAP RIVER-MIDDLE,SEL-09-03,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7638,SEL,Sk_Fraser,Sk,SICAMOUS CREEK,Stream,50.80824764,-118.9742155,STh,GStr,STh+GStr,Sicamous Creek,SICAMOUS CREEK,SEL-09-03,100-190442-999098-995997-730848-029688-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46977,CO,Co_Fraser,Co,SIDDALL CREEK,Stream,49.21006581,-122.011062,LFR,GStr,LFR+GStr,,SIDDALL CREEK,CO-47,100-072764-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45558,SEL,Sk_Fraser,Sk,SIDNEY CREEK/MFR,Stream,54.78687364,-125.3678254,MFR,GStr,MFR+GStr,Sidney Creek,SIDNEY CREEK/MFR,SEL-06-14,100-567134-179319-815989-772841-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
48010,CO,Co_Fraser,Co,SILVERDALE CREEK,Stream,49.13375084,-122.3580502,LFR,GStr,LFR+GStr,,SILVERDALE CREEK,CO-47,100-050984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47118,CO,Co_Fraser,Co,SILVERHOPE CREEK,Stream,49.37022289,-121.463219,FRCany,GStr,FRCany+GStr,,SILVERHOPE CREEK,CO-05,100-111269-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46260,CO,Co_Fraser,Co,SINMAX CREEK,Stream,51.07678213,-119.7869024,STh,GStr,STh+GStr,Sinmax Cr,SINMAX CREEK,CO-08,100-190442-999098-995997-058910-140766-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46258,SEL,Sk_Fraser,Sk,SINMAX CREEK,Stream,51.07678213,-119.7869024,STh,GStr,STh+GStr,Sinmax Creek,SINMAX CREEK,SEL-09-02,100-190442-999098-995997-058910-140766-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46259,SEL,Sk_Fraser,Sk,SINMAX CREEK,Stream,51.07678213,-119.7869024,STh,GStr,STh+GStr,Sinmax Creek,SINMAX CREEK,SEL-09-03,100-190442-999098-995997-058910-140766-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3412,SEL,Sk_Fraser,Sk,SINMAX CREEK-LAKE SHORE,Lake Portion,51.07453753,-119.7869227,STh,GStr,STh+GStr,Sinmax Creek - shore,SINMAX CREEK-LAKE SHORE,SEL-09-03,100-190442-999098-995997-058910-140140-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45580,SEL,Sk_Fraser,Sk,SINTA CREEK,Stream,55.30228612,-126.0303025,MFR,GStr,MFR+GStr,Sinta Creek,SINTA CREEK,SEL-06-14,100-567134-179319-815989-532920-447878-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3359,SEL,Sk_Fraser,Sk,SLATE BAY,Lake Portion,52.52150125,-120.879722,MFR,GStr,MFR+GStr,Slate Bay,SLATE BAY,SEL-06-10,100-458399-791773-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3360,SEL,Sk_Fraser,Sk,SLATE BAY-LAKE SHORE 1KM E,Lake Portion,52.490572,-120.883891,MFR,GStr,MFR+GStr,"Slate Bay, 1 km east",SLATE BAY-LAKE SHORE 1KM E,SEL-06-10,100-458399-799430-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47033,CO,Co_Fraser,Co,SLESSE CREEK,Stream,49.07812985,-121.7085116,LFR,GStr,LFR+GStr,,SLESSE CREEK,CO-47,100-064535-057628-380676-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47477,CK,Ck_SBC,Ck,SLIM CREEK,Stream,53.79685895,-121.1939303,UFR,GStr,UFR+GStr,SLIM CREEK,SLIM CREEK,CK-12,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46097,CK,Ck_SBC,Ck,SLOQUET CREEK,Stream,49.76499948,-122.2029894,LILL,GStr,LILL+GStr,SLOQUET CREEK,SLOQUET CREEK,CK-06,100-077501-955583-030689-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46094,CO,Co_Fraser,Co,SLOQUET CREEK,Stream,49.76499948,-122.2029894,LILL,GStr,LILL+GStr,,SLOQUET CREEK,CO-04,100-077501-955583-030689-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46093,SEL,Sk_Fraser,Sk,SLOQUET CREEK,Stream,49.76499948,-122.2029894,LILL,GStr,LILL+GStr,Sloquet Creek,SLOQUET CREEK,SEL-03-03,100-077501-955583-030689-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7696,SEL,Sk_Fraser,Sk,SLOUGH CREEK,Slough,49.55024439,-122.6154395,LFR,GStr,LFR+GStr,Slough Creek,SLOUGH CREEK,SEL-03-05,100-025956-452993-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45325,CK,Ck_SBC,Ck,SMALL CREEK,Stream,53.04725962,-119.5997768,UFR,GStr,UFR+GStr,SMALL CREEK,SMALL CREEK,CK-12,100-891664-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69077,CK,Ck_SBC,Ck,SNAKING RIVER,Stream,53.05444127,-123.5725521,MFR,GStr,MFR+GStr,,SNAKING RIVER,CK-10,100-500560-326229-082511-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69299,CO,Co_Fraser,Co,SNOWCAP CREEK,Stream,49.93231707,-122.4019926,LILL,GStr,LILL+GStr,,SNOWCAP CREEK,CO-04,100-077501-955583-162240-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
2318,CK,Ck_SBC,Ck,SNOWSHOE CREEK,Stream,53.62213218,-120.7612151,UFR,GStr,UFR+GStr,,SNOWSHOE CREEK,CK-12,100-768118-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47519,CK,Ck_SBC,Ck,SNOWSHOE CREEK,Stream,53.62213218,-120.7612151,UFR,GStr,UFR+GStr,SNOWSHOE CREEK,SNOWSHOE CREEK,CK-12,100-768118-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7692,SEL,Sk_Fraser,Sk,SOUTH BOISE CREEK,Stream,49.60450418,-122.6416405,LFR,GStr,LFR+GStr,South Boise Creek,SOUTH BOISE CREEK,SEL-03-05,100-025956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46380,CO,Co_Fraser,Co,SOUTH PASS CREEK,Stream,50.92728991,-118.4741456,STh,GStr,STh+GStr,South Pass Cr,SOUTH PASS CREEK,CO-08,100-190442-999098-995997-725308-815291-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46226,CK,Ck_SBC,Ck,SOUTH THOMPSON RIVER,Stream,50.6808542,-120.33779,STh,GStr,STh+GStr,SOUTH THOMPSON RIVER,SOUTH THOMPSON RIVER,CK-13,100-190442-999098-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46218,SEL,Sk_Fraser,Sk,SOUTH THOMPSON RIVER,Stream,50.6808542,-120.33779,STh,GStr,STh+GStr,South Thompson River,SOUTH THOMPSON RIVER,SEL-09-03,100-190442-999098-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69096,CK,Ck_SBC,Ck,SOWCHEA CREEK,Stream,54.42671741,-124.4045295,MFR,GStr,MFR+GStr,,SOWCHEA CREEK,CK-10,100-567134-179319-630270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3218,SEL,Sk_Fraser,Sk,SOWCHEA CREEK,Stream,54.42671741,-124.4045295,MFR,GStr,MFR+GStr,Sowchea Creek,SOWCHEA CREEK,SEL-06-13,100-567134-179319-630270-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47417,CK,Ck_SBC,Ck,SPAKWANIKO CREEK,Stream,54.3246243,-121.190466,UFR,GStr,UFR+GStr,SPAKWANIKO CREEK,SPAKWANIKO CREEK,CK-12,100-639480-270767-308653-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46186,CK,Ck_SBC,Ck,SPIUS CREEK,Stream,50.14716324,-121.0208052,LTh,GStr,LTh+GStr,SPIUS CREEK,SPIUS CREEK,CK-17,100-190442-244975-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46187,CK,Ck_SBC,Ck,SPIUS CREEK,Stream,50.14716324,-121.0208052,LTh,GStr,LTh+GStr,,SPIUS CREEK,CK-17,100-190442-244975-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46180,CO,Co_Fraser,Co,SPIUS CREEK,Stream,50.14716324,-121.0208052,LTh,GStr,LTh+GStr,Spius Cr,SPIUS CREEK,CO-07,100-190442-244975-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69044,CK,Ck_SBC,Ck,SPIUS CREEK-UPPER,Stream segment,49.95103428,-121.0941835,LTh,GStr,LTh+GStr,,SPIUS CREEK-UPPER,CK-17,100-190442-244975-232973-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7762,SEL,Sk_Fraser,Sk,SPRUCE CREEK,Stream,50.52188757,-122.4960993,MFR,GStr,MFR+GStr,Spruce Creek,SPRUCE CREEK,SEL-06-01,100-233886-990253-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3082,SEL,Sk_Fraser,Sk,SPUSKS CREEK,Stream,52.51898749,-121.1077758,MFR,GStr,MFR+GStr,Spusks Creek,SPUSKS CREEK,SEL-06-10,100-458399-723089-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
61077,SEL,Sk_Fraser,Sk,SPUSKS CREEK-LAKE SHORE,Lake Portion,52.51895448,-121.1177786,MFR,GStr,MFR+GStr,,SPUSKS CREEK-LAKE SHORE,SEL-06-10,100-458399-719306-750548-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46035,CO,Co_Fraser,Co,SQUAWKUM CREEK,Stream,49.23323772,-122.0001515,LFR,GStr,LFR+GStr,,SQUAWKUM CREEK,CO-47,100-077501-039335-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
48006,CO,Co_Fraser,Co,STAVE RIVER,Stream,49.17248681,-122.4235141,LFR,GStr,LFR+GStr,,STAVE RIVER,CO-47,100-046202-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46050,CO,Co_Fraser,Co,STEELHEAD CREEK/LFR(2),Stream,49.32592004,-121.876389,LFR,GStr,LFR+GStr,,STEELHEAD CREEK/LFR(2),CO-47,100-077501-154487-942852-313675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46049,SEL,Sk_Fraser,Sk,STEELHEAD CREEK/LFR(2),Stream,49.32592004,-121.876389,LFR,GStr,LFR+GStr,Steelhead Creek,STEELHEAD CREEK/LFR(2),SEL-03-04,100-077501-154487-942852-313675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
61066,SEL,Sk_Fraser,Sk,STEELHEAD CREEK/LFR(2),Stream,49.32592004,-121.876389,LFR,GStr,LFR+GStr,,STEELHEAD CREEK/LFR(2),SEL-03-04,100-077501-154487-942852-313675-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47175,CK,Ck_SBC,Ck,STEIN RIVER,Stream,50.28873332,-121.6300932,MFR,GStr,MFR+GStr,,STEIN RIVER,CK-10,100-195373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47169,CO,Co_Fraser,Co,STEIN RIVER,Stream,50.28873332,-121.6300932,MFR,GStr,MFR+GStr,,STEIN RIVER,CO-48,100-195373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46021,CK,Ck_SBC,Ck,STELLAKO RIVER,Stream,54.05564097,-124.8844677,MFR,GStr,MFR+GStr,STELLAKO RIVER,STELLAKO RIVER,CK-11,100-567134-374775-948201-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46013,SEL,Sk_Fraser,Sk,STELLAKO RIVER,Stream,54.05564097,-124.8844677,MFR,GStr,MFR+GStr,Stellako River,STELLAKO RIVER,SEL-06-07,100-567134-374775-948201-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
2422,CO,Co_Fraser,Co,STEVEN CREEK,Stream,49.38443274,-121.3930183,FRCany,GStr,FRCany+GStr,,STEVEN CREEK,CO-05,100-113848-030843-384767-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47070,CO,Co_Fraser,Co,STEWART SLOUGH,Slough,49.06080808,-122.1165792,LFR,GStr,LFR+GStr,,STEWART SLOUGH,CO-47,100-064535-083822-506318-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46077,CO,Co_Fraser,Co,STOKKE CREEK,Stream,49.71276839,-122.0376627,LFR,GStr,LFR+GStr,,STOKKE CREEK,CO-47,100-077501-868021-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
69088,CK,Ck_SBC,Ck,STONE CREEK,Stream,53.63612953,-122.6675685,MFR,GStr,MFR+GStr,,STONE CREEK,CK-10,100-540788-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
2436,CO,Co_Fraser,Co,STONEY CREEK,Stream,49.24813647,-122.9101894,LFR,GStr,LFR+GStr,,STONEY CREEK,CO-47,100-019698-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46996,CO,Co_Fraser,Co,STREET CREEK,Stream,49.09132843,-122.0367068,LFR,GStr,LFR+GStr,,STREET CREEK,CO-47,100-064535-057628-072521-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45090,SEL,Sk_Fraser,Sk,STUART LAKE,Lake,54.48027671,-124.4362723,MFR,GStr,MFR+GStr,Stuart Lake,STUART LAKE,SEL-06-13,100-567134-179319-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45535,CK,Ck_SBC,Ck,STUART RIVER,Stream,53.98885075,-123.5409355,MFR,GStr,MFR+GStr,STUART RIVER,STUART RIVER,CK-11,100-567134-179319-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
2457,SEL,Sk_Fraser,Sk,STUART RIVER,Stream,53.98885075,-123.5409355,MFR,GStr,MFR+GStr,Stuart River,STUART RIVER,SEL-06-13,100-567134-179319-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47127,CO,Co_Fraser,Co,SUCKER CREEK,Stream,49.38284718,-121.4232325,FRCany,GStr,FRCany+GStr,,SUCKER CREEK,CO-05,100-113848-030843-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
3083,SEL,Sk_Fraser,Sk,SUE CREEK,Stream,52.63448107,-120.9617725,MFR,GStr,MFR+GStr,Sue Creek,SUE CREEK,SEL-06-10,100-458399-741751-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46979,CO,Co_Fraser,Co,SUMAS RIVER,Stream,49.14204671,-122.1245773,LFR,GStr,LFR+GStr,,SUMAS RIVER,CO-47,100-064535-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45075,CO,Co_Fraser,Co,SUMMIT CREEK,Stream,52.61382716,-120.3438333,MFR,GStr,MFR+GStr,,SUMMIT CREEK,CO-48,100-458399-998860-068422-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45074,SEL,Sk_Fraser,Sk,SUMMIT CREEK,Stream,52.61382716,-120.3438333,MFR,GStr,MFR+GStr,Summit Creek,SUMMIT CREEK,SEL-06-10,100-458399-998860-068422-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
2468,CK,Ck_SBC,Ck,SUS CREEK,Stream,53.13808034,-121.1661867,UFR,GStr,UFR+GStr,SUS CREEK,SUS CREEK,CK-12,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
44733,SEL,Sk_Fraser,Sk,SWEETNAM CREEK,Stream,54.00762148,-125.0312498,MFR,GStr,MFR+GStr,Sweetnam Creek,SWEETNAM CREEK,SEL-06-07,100-567134-374775-948201-151892-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47016,CO,Co_Fraser,Co,SWELTZER RIVER,Stream,49.0935502,-121.9626553,LFR,GStr,LFR+GStr,,SWELTZER RIVER,CO-47,100-064535-057628-134797-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46961,CK,Ck_SBC,Ck,SWIFT CREEK,Stream,52.84865884,-119.2987913,UFR,GStr,UFR+GStr,SWIFT CREEK,SWIFT CREEK,CK-12,100-904773-602091-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
46962,CK,Ck_SBC,Ck,SWIFT CREEK,Stream,52.84865884,-119.2987913,UFR,GStr,UFR+GStr,,SWIFT CREEK,CK-12,100-904773-602091-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
2483,CK,Ck_SBC,Ck,SWIFT RIVER/MFR,Stream,53.11916698,-122.6106377,MFR,GStr,MFR+GStr,SWIFT RIVER,SWIFT RIVER/MFR,CK-10,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47277,CK,Ck_SBC,Ck,SWIFT RIVER/MFR,Stream,53.11916698,-122.6106377,MFR,GStr,MFR+GStr,,SWIFT RIVER/MFR,CK-10,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
47278,CK,Ck_SBC,Ck,SWIFT RIVER/MFR,Stream,53.11916698,-122.6106377,MFR,GStr,MFR+GStr,,SWIFT RIVER/MFR,CK-10,100-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45550,CK,Ck_SBC,Ck,TACHIE RIVER,Stream,54.65782103,-124.7720688,MFR,GStr,MFR+GStr,,TACHIE RIVER,CK-11,100-567134-179319-815989-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
45549,SEL,Sk_Fraser,Sk,TACHIE RIVER,Stream,54.65782103,-124.7720688,MFR,GStr,MFR+GStr,Tachie River,TACHIE RIVER,SEL-06-13,100-567134-179319-815989-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
7743,SEL,Sk_Fraser,Sk,TAILLEFER CREEK,Stream,50.49871358,-122.7322623,LILL,GStr,LILL+GStr,Taillefer Creek,TAILLEFER CREEK,SEL-04-01,100-077501-955583-415280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000
