SPECIES,POP_ID,Nobs,SITE_NAME,GEO_FEATUR,YLAT,XLONG,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO,CU_INDEX,CU_NAME,CU_Acro,CU_Mapname,CU_TYPE,FWA_WATERSHED_CODE,distance,feature_x,feature_y
SEL,7003,1,TAKLA-LAKE SHORE,Lake Portion,55.07007689,-125.5437833,MFR,GStr,MFR+GStr,SEL-06-14,Takla/Trembleur-Early Stuart Timing,Takla/Trembleur-ESTU,SEL-Takla-Trembleur-Early Stuart,Current,100-567134-179319-815989-532920-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,60.9641318073199,1029065.73868192,1119145.68023675
SEL,45078,11,TILDESLEY CREEK,Stream,54.76847861,-125.496244,MFR,GStr,MFR+GStr,SEL-06-14,Takla/Trembleur-Early Stuart Timing,Takla/Trembleur-ESTU,SEL-Takla-Trembleur-Early Stuart,Current,100-567134-179319-815989-795402-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,54.8350958578544,1032334.0013285,1085501.24903236
SEL,45076,6,TLITI CREEK,Stream,55.38840721,-125.8313161,MFR,GStr,MFR+GStr,SEL-06-14,Takla/Trembleur-Early Stuart Timing,Takla/Trembleur-ESTU,SEL-Takla-Trembleur-Early Stuart,Current,100-567134-179319-815989-532920-656620-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.92418971467225,1010662.31016432,1154598.00038523
SEL,45569,76,VAN DECAR CREEK,Stream,54.96806172,-125.3409924,MFR,GStr,MFR+GStr,SEL-06-14,Takla/Trembleur-Early Stuart Timing,Takla/Trembleur-ESTU,SEL-Takla-Trembleur-Early Stuart,Current,100-567134-179319-815989-532920-184512-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,39.8970503698601,1042091.31306997,1107860.50248384
SEL,46863,1,ELKIN CREEK,Stream,51.68588715,-123.7224791,MFR,GStr,MFR+GStr,SEL-06-16,Taseko-Early Summer Timing,Taseko-ES,SEL-Taseko-Early Summer,Current,100-342455-328500-134035-287985-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,23.3311522274785,1157222.37407264,744024.998347168
SEL,7744,1,LASTMAN CREEK,Stream,51.33549044,-123.6284356,MFR,GStr,MFR+GStr,SEL-06-16,Taseko-Early Summer Timing,Taseko-ES,SEL-Taseko-Early Summer,Current,100-342455-328500-134035-639745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,287.428111344704,1165019.74672395,705217.000401229
SEL,61044,-99,ROLAND CREEK/MFR,Stream,51.20057469,-123.5940506,MFR,GStr,MFR+GStr,SEL-06-16,Taseko-Early Summer Timing,Taseko-ES,SEL-Taseko-Early Summer,Current,100-342455-328500-134035-736805-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,19.1519553937687,1167922.12473728,690277.063376334
SEL,46853,51,TASEKO LAKE,Lake,51.34893023,-123.619087,MFR,GStr,MFR+GStr,SEL-06-16,Taseko-Early Summer Timing,Taseko-ES,SEL-Taseko-Early Summer,Current,100-342455-328500-134035-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,205.505288154752,1165619.65435142,706735.270361215
SEL,2515,1,TASEKO RIVER,Stream,52.00672961,-123.6769982,MFR,GStr,MFR+GStr,SEL-06-16,Taseko-Early Summer Timing,Taseko-ES,SEL-Taseko-Early Summer,Current,100-342455-328500-134035-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,36.6765178281677,1159187.62629658,779869.062149605
SEL,7630,2,YOHETTA CREEK,Stream,51.22050453,-123.6383393,MFR,GStr,MFR+GStr,SEL-06-16,Taseko-Early Summer Timing,Taseko-ES,SEL-Taseko-Early Summer,Current,100-342455-328500-134035-732951-111430-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,12.5571528919693,1164758.12575026,692391.750816944
SEL,7631,3,YOHETTA CREEK-UPPER,Stream segment,51.24844467,-123.6837508,MFR,GStr,MFR+GStr,SEL-06-16,Taseko-Early Summer Timing,Taseko-ES,SEL-Taseko-Early Summer,Current,100-342455-328500-134035-732951-111430-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.9128081900418,1161489.37844377,695397.779682009
SEL,47181,68,PORTAGE CREEK,Stream segment,50.70803014,-122.2700586,MFR,GStr,MFR+GStr,SEL-06-11,Seton-Late Timing,Seton-L,SEL-Seton-Late,Bin,100-233886-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,11.0594208276441,1263147.83284322,639507.620953509
SEL,69049,-99,GLACIER CREEK/MFR,Stream,53.88108319,-127.0272751,MFR,GStr,MFR+GStr,SEL-06-20,Nadina/Francois-Early Summer Timing,Nadina/Francois-ES,SEL-Nadina-Francois-Early Summer,VREQ[Bin],100-567134-374775-948201-997745-737291-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.712658898399672,932627.997165562,986827.687313675
SEL,3093,-99,NADINA RIVER,Stream,53.97855095,-126.5030467,MFR,GStr,MFR+GStr,SEL-06-20,Nadina/Francois-Early Summer Timing,Nadina/Francois-ES,SEL-Nadina-Francois-Early Summer,VREQ[Bin],100-567134-374775-948201-997745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.0737285712137749,967084.997988463,997333.690180932
SEL,45525,68,NADINA RIVER,Stream,53.97855095,-126.5030467,MFR,GStr,MFR+GStr,SEL-06-20,Nadina/Francois-Early Summer Timing,Nadina/Francois-ES,SEL-Nadina-Francois-Early Summer,VREQ[Bin],100-567134-374775-948201-997745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.0737285712137749,967084.997988463,997333.690180932
SEL,69015,-99,NADINA RIVER-UPPER,Stream segment,53.9085599,-127.1053131,MFR,GStr,MFR+GStr,SEL-06-20,Nadina/Francois-Early Summer Timing,Nadina/Francois-ES,SEL-Nadina-Francois-Early Summer,VREQ[Bin],100-567134-374775-948201-997745-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,13.323448823725,927558.292650957,989970.904957569
SEL,47449,7,ANTLER CREEK/UFR,Stream,53.25874914,-121.4120166,UFR,GStr,UFR+GStr,SEL-07-01,Bowron-Early Summer Timing,Bowron-ES,SEL-Bowron-Early Summer,Current,100-654493-746761-070913-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,83.9903227867884,1305192.24982437,926786.249811278
SEL,47419,78,BOWRON RIVER,Stream,54.05689106,-121.8230933,UFR,GStr,UFR+GStr,SEL-07-01,Bowron-Early Summer Timing,Bowron-ES,SEL-Bowron-Early Summer,Current,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.8942969032513,1272628.62410913,1014005.37590346
SEL,69025,-99,BOWRON RIVER-UPPER,Stream,53.2171704,-121.3242697,UFR,GStr,UFR+GStr,SEL-07-01,Bowron-Early Summer Timing,Bowron-ES,SEL-Bowron-Early Summer,Current,100-654493-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,2.65716682643794,1311326.9353124,922539.24577554
SEL,3219,10,HUCKEY CREEK,Stream,53.16615595,-121.2191086,UFR,GStr,UFR+GStr,SEL-07-01,Bowron-Early Summer Timing,Bowron-ES,SEL-Bowron-Early Summer,Current,100-654493-870826-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.66984019250848,1318702.49834605,917328.25041276
SEL,69023,-99,KIBBEE CREEK,Stream,53.25423414,-121.3886491,UFR,GStr,UFR+GStr,SEL-07-01,Bowron-Early Summer Timing,Bowron-ES,SEL-Bowron-Early Summer,Current,100-654493-774344-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.7158986204527,1306777.25130126,926384.56253944
SEL,46238,13,ADAMS RIVER,Stream,50.89386286,-119.5505675,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,65.5994069089289,1452707.00098808,673900.311591298
SEL,45082,6,ADAMS RIVER SPAWNING CHANNEL,Artificial Channel,51.02684994,-119.6500286,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-058910-091573-667993-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.6833118322233,1444417.7530146,688019.186732639
SEL,46348,43,ANSTEY RIVER,Stream,51.13123921,-118.8994306,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-520730-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.79242240723647,1495618.999108,704576.938437776
SEL,7632,2,BLUEBERRY CREEK,Stream,51.19719511,-119.0184758,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-492682-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,52.8727390510165,1486613.49716914,711061.312523474
SEL,46319,9,CELISTA CREEK,Stream,51.19733738,-119.0048077,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-492708-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,24.0666641028517,1487561.50322138,711171.127005182
SEL,3437,2,CRAIGELLACHIE CREEK,Stream,50.97363983,-118.7249977,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-725308-513855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.587832366050968,1509552.62207182,688353.500385327
SEL,810,9,CRAZY CREEK/STh,Stream,50.99115159,-118.6470889,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.4087301768678,1514787.75005284,690856.936778474
SEL,46358,48,EAGLE RIVER,Stream,50.84336958,-119.0109085,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,2.07376401678344,1491023.2543953,671900.312785992
SEL,7636,2,FOUR MILE CREEK/STh,Stream,51.08502187,-118.8958446,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-520959-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,47.7188392288158,1496384.1748212,699480.303290599
SEL,44983,10,HIUIHILL CREEK,Stream,50.92252401,-119.6338982,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-058910-043375-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.8574815458759,1446587.00338603,676549.502539726
SEL,46338,9,HUNAKWA CREEK,Stream,51.13383191,-118.9175881,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-520714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.0729970599448599,1494327.00124605,704737.314634191
SEL,45085,10,LOFTUS CREEK,Stream,50.93048131,-118.8020418,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.5930830075393,1504662.87631172,683020.563447425
SEL,45014,21,MCNOMEE CREEK,Stream,51.26468696,-118.9454165,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-492860-064395-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,1.57735058904563,1490940.99876987,719047.000544317
SEL,45008,8,NIKWIKWAIA CREEK,Stream,50.938893,-119.6551932,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-058910-057838-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,2.83534747245622,1444933.99877204,678230.877643515
SEL,46298,2,ONYX CREEK,Stream,50.95367081,-119.2828115,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-296515-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,78.7185135888575,1470815.37425551,682278.064750839
SEL,45026,21,PERRY RIVER/STh,Stream,50.99447159,-118.6881933,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-725308-568657-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.6675409766944,1511882.12195256,690926.625515984
SEL,46399,2,SALMON RIVER/STh,Stream,50.69681861,-119.3112952,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-999017-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,246.046310505427,1471523.00047461,653617.689433089
SEL,46288,57,SCOTCH CREEK,Stream,50.90709332,-119.4921574,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-088471-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.0649360166119,1456660.25014345,675742.56184717
SEL,46328,74,SEYMOUR RIVER/STh,Stream,51.23862931,-118.9593268,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-492860-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,57.4301276599822,1490264.37078996,716062.249886438
SEL,46439,4,SHUSWAP RIVER-MIDDLE,Stream segment,50.43116687,-118.7500343,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-730848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,20.1059342515009,1513979.27384805,628097.825480058
SEL,46258,2,SINMAX CREEK,Stream,51.07678213,-119.7869024,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-058910-140766-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,30.608248293809,1434375.75331194,692708.811720414
SEL,7633,1,UNNAMED CREEK,Stream,51.17526377,-119.0258458,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-492638-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,42.4480699468175,1486341.74703861,708579.625942053
SEL,7634,1,UNNAMED CREEK-LAKE SHORE,Lake Portion,51.17326737,-119.0253434,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-492638-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,223.437743865233,1486398.54194308,708361.782947325
SEL,45024,22,YARD CREEK,Stream,50.90768072,-118.8213384,STh,GStr,STh+GStr,SEL-09-02,Shuswap Complex-Early Summer Timing,Shuswap-ES,SEL-Shuswap-Early Summer,Current,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,64.332260924423,1503571.62551084,680357.250217443
SEL,45089,11,ADAMS LAKE,Lake,51.07154768,-119.7282505,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-143155-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,156.211849634081,1438517.17679178,692489.691293344
SEL,69053,-99,ADAMS LAKE,Lake,51.07154768,-119.7282505,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-143155-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,156.211849634081,1438517.17679178,692489.691293344
SEL,3408,5,ADAMS LAKE-E-LAKE SHORE,Lake Portion,51.19017205,-119.5429364,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-236998-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.0243393052505,1450235.32189225,706812.200366422
SEL,3409,6,ADAMS LAKE-N-LAKE SHORE,Lake Portion,51.40448655,-119.4391574,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,93.6572742275655,1455241.49910481,731250.000098316
SEL,3410,9,ADAMS LAKE-S-LAKE SHORE,Lake Portion,50.96705266,-119.7006229,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-083050-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,443.294513549223,1441477.97789822,681069.82060146
SEL,46239,77,ADAMS RIVER,Stream,50.89386286,-119.5505675,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,65.5994069089289,1452707.00098808,673900.311591298
SEL,3393,8,ADAMS RIVER MOUTH-LAKE SHORE,Lake Portion,50.89452793,-119.549924,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,151.401269982597,1452745.30704974,673978.177068099
SEL,45083,10,ADAMS RIVER SPAWNING CHANNEL,Artificial Channel,51.02684994,-119.6500286,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-091573-667993-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,21.6833118322233,1444417.7530146,688019.186732639
SEL,46249,8,ADAMS RIVER-UPPER,Stream segment,51.41089723,-119.45611,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,173.856985720437,1454002.62534771,731852.313736198
SEL,46349,30,ANSTEY RIVER,Stream,51.13123921,-118.8994306,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-520730-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,4.79242240723647,1495618.999108,704576.938437776
SEL,3439,3,ANSTEY RIVER-LAKE SHORE,Lake Portion,51.1292683,-118.9053189,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-520730-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,75.7244848923548,1495231.3375353,704317.309089218
SEL,431,6,BESSETTE CREEK,Stream,50.3065408,-118.8231096,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-730848-543292-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,22.3242549748334,1510220.12832371,613772.436098065
SEL,7635,1,BESSETTE CREEK,Stream,50.3065408,-118.8231096,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-730848-543292-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,22.3242549748334,1510220.12832371,613772.436098065
SEL,7643,2,BLURTON CREEK,Stream,50.68893864,-119.0527944,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-730848-094096-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,8.11198227524419,1489774.62858258,654499.624026547
SEL,45012,5,BUSH CREEK/STh,Stream,50.98892058,-119.7260265,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-094867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,66.402869056172,1439486.74970086,683337.43798643
SEL,3407,5,BUSH CREEK-LAKE SHORE,Lake Portion,50.98774159,-119.7269776,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-094867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,53.7143491878973,1439431.91977765,683200.75147943
SEL,46419,9,CANOE CREEK/STh,Stream,50.754669,-119.2217339,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-893719-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,27.8777976251485,1477201.74789717,660629.251108101
SEL,46318,7,CELISTA CREEK,Stream,51.19733738,-119.0048077,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-492708-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,24.0666641028517,1487561.50322138,711171.127005182
SEL,3440,2,COOKE CREEK,Stream,50.60472169,-118.8412727,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-730848-341321-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,29.7003303873597,1505583.12259612,646658.062952285
SEL,811,2,CRAZY CREEK/STh,Stream,50.99115159,-118.6470889,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,9.4087301768678,1514787.75005284,690856.936778474
SEL,3394,6,CRUIKSHANK POINT-LAKE SHORE W,Lake Portion,50.88551115,-119.5452442,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-053287-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,186.82331911549,1453164.30300349,673008.250420002
SEL,46359,52,EAGLE RIVER,Stream,50.84336958,-119.0109085,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,2.07376401678344,1491023.2543953,671900.312785992
SEL,3390,9,FOUR MILE CREEK-LAKE SHORE,Lake Portion,51.08697512,-118.8943903,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-520959-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,257.986854587061,1496463.64959394,699706.952784707
SEL,44984,11,HIUIHILL CREEK,Stream,50.92252401,-119.6338982,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-058910-043375-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,10.8574815458759,1446587.00338603,676549.502539726
SEL,3395,6,HLINA CREEK-LAKE SHORE,Lake Portion,50.94149751,-119.3525021,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-232473-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,78.4498495374097,1466072.22978534,680467.331639552
SEL,46339,23,HUNAKWA CREEK,Stream,51.13383191,-118.9175881,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-520714-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,0.0729970599448599,1494327.00124605,704737.314634191
SEL,7641,2,JOHNSON CREEK,Stream,50.69726845,-119.051375,STh,GStr,STh+GStr,SEL-09-03,Shuswap Complex-Late Timing,Shuswap-L,SEL-Shuswap-Late,Current,100-190442-999098-995997-730848-089853-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,47.8839046227979,1489783.49735136,655432.311683204
